row_id,ID,group,log_eye,logP_c,relative_head_size,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
58,FRAY,Female,0.9541643843022365,0.029828453045389614,-0.05407803946937553,0.9000069653750661,0.05415741892717041,0.03427038741006966,0.04634995258820661,0.004174913530961743,1.1881810806112592,FALSE,FALSE,FALSE,FALSE
91,IVIQ,Female,0.8462973600536201,-0.00892863074430128,0.016230530930481036,0.8999012828059523,-0.05360392275233217,0.03417237372171362,0.046352184253570405,0.004077488050389462,-1.1759780340571007,FALSE,FALSE,FALSE,FALSE
176,OZHE,Female,0.8261471820211891,-0.017654935238720748,-0.03991591861477814,0.8709158555206726,-0.04476867349948355,0.047368658273704976,0.046383497341967034,0.004052410727377145,-0.9889270183549987,FALSE,FALSE,FALSE,FALSE
31,DFME,Eighth instar,0.9292069571407015,-0.19473157687063614,0.009265355441603599,0.8745607034197898,0.0546462537209117,0.032677884295460403,0.04634815522035647,0.00403976532037078,1.197918534634325,FALSE,FALSE,FALSE,FALSE
66,GRAC,Ninth instar,1.0002641656503337,-0.13687029389003724,-0.016927458075298267,0.9649817384769974,0.035282427173336295,0.07115682791541739,0.04641092993677211,0.003977153497749735,0.7892956442810948,FALSE,FALSE,FALSE,FALSE
156,NDWV,Ninth instar,1.0201100605131523,-0.06187540371808753,0.08583794527250004,1.066294621306227,-0.04618456079307465,0.04332790576719662,0.046378979507732704,0.003911639056401188,-1.0180467312355568,FALSE,FALSE,FALSE,FALSE
219,RWGW,Eighth instar,0.9709682931648509,-0.1649729184593416,0.02548415404566258,0.9050740422479744,0.0658942509168765,0.021951066162664564,0.04629949734247305,0.003859696473189629,1.4365464795259193,FALSE,FALSE,FALSE,FALSE
46,EFLR,Ninth instar,1.0899078480379634,-0.07706104613646159,0.040460698402769564,1.0319564271451962,0.05795142089276717,0.027510479544955464,0.04633498208068087,0.0037842527035019595,1.2669925831974025,FALSE,FALSE,FALSE,FALSE
85,IEJY,Eighth instar,1.017944385600655,-0.06113690578924302,0.009108165083915478,0.9617660474607944,0.056178338139860506,0.028975107188117605,0.04634229027620652,0.0037568664041390215,1.2291535928648742,FALSE,FALSE,FALSE,FALSE
189,PZFT,Ninth instar,1.1331747330172206,-0.03361423663276253,0.10373407885882664,1.0927533924277493,0.04042134058947133,0.052961514024949904,0.04639710060644103,0.0037374054353468654,0.8955283678882463,FALSE,FALSE,FALSE,FALSE
193,QDXY,Ninth instar,1.1291414937029325,0.0557762863020661,0.013413147097609109,1.0937743208635828,0.03536717283934965,0.06670952106958508,0.046410928901734774,0.003710893523552391,0.7893041314020677,FALSE,FALSE,FALSE,FALSE
288,XVQB,Ninth instar,0.9448781887260675,-0.05554207376282827,0.005640485789743829,1.0248442476510145,-0.0799660589249469,0.014452887024778881,0.04622568530202613,0.003685826300723736,-1.7366785746846256,FALSE,FALSE,FALSE,FALSE
224,SDBA,Ninth instar,1.0809573534293888,-0.03894297394860735,-0.03809394309444819,1.009863289132791,0.07109406429659781,0.01807196259157064,0.04627400821901278,0.0036697487758142714,1.5468420196874715,FALSE,FALSE,FALSE,FALSE
152,MYTW,Female,1.061602463034209,0.1169184644915553,0.05061250972650784,1.0059399728978176,0.05566249013639135,0.028488468244803482,0.04634448450115978,0.0036226142651043544,1.2175620411981556,FALSE,FALSE,FALSE,FALSE
277,WSXA,Eighth instar,0.8044649166918982,-0.1459896275465642,-0.05972282426196466,0.859354164074736,-0.054889247382837736,0.029171405920704295,0.04634757029176186,0.003612188832745744,-1.2010703478897493,FALSE,FALSE,FALSE,FALSE
285,XQBJ,Tenth instar,1.1305953345211606,-0.00850831550168607,0.026286572015116607,1.1600747481186922,-0.02947941359753159,0.08812699777270874,0.046424832346944125,0.0035678089615839817,-0.6655858956464518,FALSE,TRUE,FALSE,TRUE
180,PIKP,Tenth instar,1.112679545879545,0.061539236108976825,-0.002487436241950354,1.1640679538687728,-0.051388407989227725,0.032055689050215184,0.04636105825802408,0.0034999218899620173,-1.126140108447325,FALSE,FALSE,FALSE,FALSE
148,MTZI,Female,0.9781381352002352,0.0196664524474639,-0.005757263216954038,0.9120046649515747,0.06613347024866045,0.019762223952125877,0.04629869433737531,0.0034844899984297017,1.4401510436916936,FALSE,FALSE,FALSE,FALSE
194,QIIV,Eighth instar,0.803793700647009,-0.19119413529755303,-0.023441048929646935,0.8545609274699577,-0.05076722682294876,0.03265091456116114,0.046363356117580724,0.0034835290173948624,-1.1128695940518365,FALSE,FALSE,FALSE,FALSE
281,XKES,Female,0.9758795232858127,0.127977805523235,0.0656260712623015,1.0200838908445242,-0.04420436755871149,0.042158639841736754,0.04638579198266145,0.0034781910475165344,-0.9738023923943945,FALSE,FALSE,FALSE,FALSE
68,GVKA,Eighth instar,0.8542025395607333,-0.2038857347097951,-0.06679849314679147,0.8166884987501649,0.037514040810568416,0.05590032102906703,0.046405528063377596,0.003418927935802021,0.8324101562741824,FALSE,FALSE,FALSE,FALSE
173,OTIL,Female,1.0390391971332085,0.07038079676179954,0.032482351019283394,0.9645481518428282,0.07449104529038031,0.015299641200569977,0.046256437717262434,0.0033916016859418265,1.6184693127429222,FALSE,FALSE,FALSE,FALSE
111,KDQD,Female,0.950498903203892,0.1524826227265612,-0.008244870552529768,1.0083139730837234,-0.05781506987983143,0.02484658030687641,0.04633590365392641,0.003383190787201284,-1.2622838614750658,FALSE,FALSE,FALSE,FALSE
80,HOHH,Ninth instar,1.088225195781623,-0.052024555846096776,-0.018385177400381734,1.0133660728975602,0.07485912288406271,0.014965370933599672,0.046254495771748345,0.00334809374088315,1.6261905532314693,FALSE,FALSE,FALSE,FALSE
278,WWFJ,Eighth instar,0.8603550995438517,-0.06113690578924302,-0.08788786901374777,0.8955971058859946,-0.03524200634214292,0.06007492032001164,0.046411606290597957,0.003271535440708389,-0.7837299706047229,FALSE,FALSE,FALSE,FALSE
